record_id,timestamp,shc_code,origin_destination,dg_class,packaging_type,handling_error_count,previous_incident_count,cargo_weight_kg,temperature_celsius,humidity_percentage,weather_condition,safety_staff_count,shipper_id,doc_audit_result,incident_flag
DG_005510,2025-07-31 10:20:59,ELI,MXP-JED,2.2,CTMV,4,6,6340.55,24.75,55.52,Fog,1,SHIP_0158,0,0
DG_005511,2025-05-26 17:22:07,MAG,FRA-JED,2.2,CTMV,4,0,11162.52,19.19,14.81,Rain,26,SHIP_0383,0,0
DG_005512,2025-10-15 23:28:38,CAO,OSL-JED,2.2,Metal,5,3,15529.99,8.74,14.51,Rain,27,SHIP_0375,0,0
DG_005513,2025-06-22 00:18:31,MAG,OSL-JED,2.2,Metal,0,1,23245.34,-8.79,67.44,Fog,41,SHIP_0240,0,0
DG_005514,2025-04-21 23:51:49,RFL,AMS-JED,2.1,Fiber,2,0,18271.19,24.43,64.23,Rain,27,SHIP_0263,1,0
DG_005515,2025-08-28 11:19:42,ICE,FRA-JED,2.1,Plastic,5,6,23811.59,8.71,51.78,Storm,14,SHIP_0198,0,0
DG_005516,2025-09-11 14:48:23,CAO,AMS-JED,9,Fiber,2,8,19911.86,21.21,58.32,Clear,16,SHIP_0053,0,0
DG_005517,2025-09-15 05:23:04,ICE,OSL-JED,8,Fiber,7,0,20469.82,6.29,56.88,Fog,40,SHIP_0357,0,0
DG_005518,2025-04-05 04:01:28,ICE,JFK-JED,2.2,Plastic,4,0,23409.75,15.9,11.46,Clear,38,SHIP_0163,0,0
DG_005519,2025-08-02 02:18:20,MAG,MAA-JED,3,Fiber,4,1,4799.1,4.97,45.01,Fog,26,SHIP_0378,0,0
DG_005520,2025-07-20 07:28:22,RFL,DXB-JED,3,Metal,4,3,33185.41,45.35,79.82,Clear,12,SHIP_0353,0,0
DG_005521,2025-09-12 00:32:17,ELI,DXB-JED,8,Plastic,3,3,15162.09,48.48,74.95,Clear,40,SHIP_0058,0,0
DG_005522,2025-03-05 02:43:17,MAG,AMS-JED,9,Metal,1,3,7289.48,27.68,63.86,Rain,46,SHIP_0303,0,0
DG_005523,2025-11-13 08:36:40,MAG,DXB-JED,2.1,Fiber,7,0,7244.64,48.17,80.18,Fog,29,SHIP_0237,0,0
DG_005524,2025-06-01 18:31:49,ICE,JFK-JED,2.1,Plastic,4,6,9733.23,39.07,36.23,Clear,42,SHIP_0315,0,1
DG_005525,2025-10-25 11:13:48,ELM,HAM-JED,3,Metal,3,0,29530.75,31.49,77.92,Extreme Heat,40,SHIP_0300,1,1
DG_005526,2025-11-21 16:50:55,RCL,MXP-JED,4,Plastic,1,2,6794.2,2.4,49.7,Rain,6,SHIP_0308,1,1
DG_005527,2025-05-04 09:46:26,CAO,HAM-JED,6,Fiber,2,2,6183.7,28.62,11.5,Clear,10,SHIP_0398,0,0
DG_005528,2025-09-16 16:06:04,MAG,MXP-JED,2.2,Fiber,5,0,17764.89,24.36,22.94,Clear,46,SHIP_0173,0,0
DG_005529,2025-04-24 12:20:58,RCL,AMS-JED,8,Plastic,3,1,1694.03,24.15,20.56,Fog,15,SHIP_0376,0,0
DG_005530,2025-08-21 07:04:33,ELM,JFK-JED,2.2,Metal,4,3,36414.13,41.26,81.03,Extreme Heat,3,SHIP_0097,0,1
DG_005531,2025-05-01 20:03:37,CAO,JFK-JED,9,Plastic,4,4,24663.76,7.82,20.28,Clear,25,SHIP_0325,0,1
DG_005532,2025-05-09 13:45:14,ICE,JFK-JED,3,Metal,5,1,6854.04,22.14,40.51,Rain,36,SHIP_0026,0,0
DG_005533,2025-10-06 22:49:55,RCL,JFK-JED,5,Plastic,5,2,17093.46,34.46,82.4,Clear,36,SHIP_0328,0,0
DG_005534,2025-10-06 17:45:18,RCL,FRA-JED,2.2,CTMV,5,2,35568.15,26.24,50.96,Clear,33,SHIP_0059,0,0
DG_005535,2025-11-12 02:10:38,ELM,FRA-JED,3,CTMV,7,1,21181.82,7.66,9.62,Clear,16,SHIP_0137,1,0
DG_005536,2025-04-26 18:40:26,ELI,AMS-JED,5,Plastic,3,1,20795.56,36.51,64.93,Clear,21,SHIP_0181,0,0
DG_005537,2025-09-04 18:34:42,RCL,MXP-JED,6,CTMV,4,1,18060.1,11.66,46.74,Extreme Heat,5,SHIP_0213,0,0
DG_005538,2025-07-18 08:13:00,RFL,FRA-JED,2.1,Metal,6,0,18422.66,7.6,34.92,Rain,22,SHIP_0111,0,1
DG_005539,2025-03-16 16:44:24,CAO,AMS-JED,3,Metal,8,2,13495.83,29.3,55.95,Clear,11,SHIP_0130,0,0
DG_005540,2025-05-24 23:32:31,MAG,MAA-JED,3,Plastic,4,0,10668.28,21.6,51.59,Storm,28,SHIP_0139,0,0
DG_005541,2025-09-06 09:09:15,ICE,AMS-JED,2.1,Plastic,4,6,5998.45,27.48,60.18,Clear,17,SHIP_0052,0,0
DG_005542,2025-05-30 00:03:56,ELI,AMS-JED,3,Metal,4,6,31114.19,13.1,37.53,Extreme Heat,39,SHIP_0056,0,0
DG_005543,2025-03-25 09:54:30,RCL,HAM-JED,3,Metal,5,1,7977.28,19.1,12.98,Clear,15,SHIP_0316,0,0
DG_005544,2025-06-11 15:59:12,MAG,PVG-JED,3,Plastic,3,3,2955.75,0.97,23.4,Rain,13,SHIP_0096,0,0
DG_005545,2025-07-22 11:23:07,CAO,MAA-JED,2.2,CTMV,3,0,24961.75,41.94,36.22,Storm,30,SHIP_0065,1,0
DG_005546,2025-05-30 21:12:43,ICE,AMS-JED,5,IBC,3,1,25555.19,25.51,60.34,Clear,13,SHIP_0329,1,0
DG_005547,2025-03-17 15:00:12,RFL,AMS-JED,8,Metal,4,2,25460.51,21.91,93.08,Clear,32,SHIP_0311,0,0
DG_005548,2025-11-15 15:40:10,ELI,MAA-JED,2.1,Fiber,4,1,23482.08,12.23,48.02,Clear,46,SHIP_0332,0,0
DG_005549,2025-05-20 07:16:26,MAG,DXB-JED,8,Fiber,3,3,3827.69,43.09,18.78,Clear,27,SHIP_0204,0,0
DG_005550,2025-09-18 03:02:24,MAG,MXP-JED,9,CTMV,3,3,25714.66,8.04,33.18,Rain,26,SHIP_0289,1,1
DG_005551,2025-07-19 07:06:24,ELM,DXB-JED,3,Metal,5,0,6403.8,37.98,65.53,Rain,37,SHIP_0303,0,0
DG_005552,2025-07-29 17:17:23,RCL,AMS-JED,3,Plastic,6,4,9977.9,10.7,43.28,Extreme Heat,36,SHIP_0386,0,0
DG_005553,2025-08-30 09:40:51,CAO,PVG-JED,2.2,Fiber,2,3,22899.96,20.47,8.13,Fog,20,SHIP_0133,0,1
DG_005554,2025-08-24 13:35:02,CAO,OSL-JED,3,CTMV,5,3,18352.59,-14.9,40.72,Rain,35,SHIP_0014,0,0
DG_005555,2025-03-19 00:49:42,ELM,MAA-JED,2.1,IBC,2,1,22703.77,3.98,91.35,Clear,35,SHIP_0080,0,0
DG_005556,2025-03-16 11:56:19,CAO,MAA-JED,3,Fiber,3,2,12954.68,26.65,73.41,Rain,4,SHIP_0225,1,0
DG_005557,2025-11-07 20:41:19,RFL,PVG-JED,2.1,Metal,5,1,4107.33,13.0,21.72,Clear,38,SHIP_0198,0,0
DG_005558,2025-07-04 20:33:42,ICE,AMS-JED,2.1,Metal,5,1,32111.79,7.56,16.27,Rain,1,SHIP_0202,1,0
DG_005559,2025-04-10 02:07:36,CAO,AMS-JED,2.2,Plastic,6,5,32696.56,11.11,8.05,Clear,48,SHIP_0391,1,0
DG_005560,2025-11-29 07:17:50,RFL,JFK-JED,2.1,Metal,4,4,19879.55,20.97,8.76,Rain,7,SHIP_0184,0,1
DG_005561,2025-09-19 11:32:51,CAO,OSL-JED,9,CTMV,3,1,4926.95,-0.61,80.99,Rain,49,SHIP_0312,0,0
DG_005562,2025-11-02 01:16:20,ICE,FRA-JED,2.1,Metal,3,1,7624.51,0.41,8.71,Clear,23,SHIP_0123,0,0
DG_005563,2025-06-15 05:09:39,RFL,DXB-JED,8,Fiber,4,4,13273.58,29.27,43.93,Rain,45,SHIP_0246,0,0
DG_005564,2025-06-11 06:17:01,RCL,JFK-JED,2.1,Metal,9,3,10391.17,15.13,13.94,Clear,50,SHIP_0147,0,1
DG_005565,2025-10-11 17:14:09,MAG,FRA-JED,1,Metal,7,3,18927.36,40.95,63.03,Fog,25,SHIP_0205,0,1
DG_005566,2025-09-28 09:42:37,MAG,OSL-JED,4,IBC,2,1,26903.9,5.87,66.07,Clear,41,SHIP_0339,0,0
DG_005567,2025-10-08 10:16:40,RCL,PVG-JED,4,Plastic,3,1,10944.02,5.64,52.81,Clear,39,SHIP_0087,0,0
DG_005568,2025-05-07 12:23:51,RCL,HAM-JED,1,Metal,4,3,10597.35,2.21,59.37,Rain,24,SHIP_0398,0,0
DG_005569,2025-07-25 06:43:17,MAG,HAM-JED,3,Fiber,9,1,2187.54,31.02,34.81,Storm,3,SHIP_0133,0,0
DG_005570,2025-11-09 20:41:43,RFL,AMS-JED,2.2,Plastic,2,9,11648.13,15.78,9.67,Clear,13,SHIP_0056,1,0
DG_005571,2025-07-26 00:02:53,CAO,FRA-JED,6,CTMV,2,2,10742.43,8.58,44.34,Clear,34,SHIP_0091,0,0
DG_005572,2025-07-20 20:48:45,RCL,HAM-JED,4,Metal,4,3,18534.76,38.67,35.48,Rain,37,SHIP_0033,0,0
DG_005573,2025-10-15 05:33:49,MAG,OSL-JED,8,CTMV,1,3,2015.7,-7.11,23.92,Clear,30,SHIP_0319,0,0
DG_005574,2025-11-09 17:32:16,ICE,PVG-JED,3,CTMV,4,2,24205.47,32.8,35.41,Rain,3,SHIP_0148,0,0
DG_005575,2025-03-31 05:29:52,ELM,JFK-JED,3,CTMV,4,0,8240.25,35.0,51.8,Clear,10,SHIP_0333,1,0
DG_005576,2025-09-17 15:38:50,RFL,DXB-JED,2.1,Metal,2,0,20333.19,36.94,31.63,Rain,40,SHIP_0301,0,0
DG_005577,2025-06-06 16:57:19,MAG,JFK-JED,9,IBC,3,3,19539.27,23.86,84.01,Rain,23,SHIP_0065,0,1
DG_005578,2025-07-25 03:38:18,ELM,MAA-JED,2.2,Metal,2,3,10078.1,31.26,66.44,Rain,17,SHIP_0259,0,0
DG_005579,2025-05-26 13:34:17,CAO,DXB-JED,3,Metal,4,0,6558.36,31.59,86.82,Rain,43,SHIP_0090,0,0
DG_005580,2025-09-17 12:56:01,ELM,FRA-JED,3,Plastic,2,3,7035.96,34.06,16.4,Extreme Heat,27,SHIP_0207,0,0
DG_005581,2025-08-05 14:43:24,RFL,OSL-JED,3,Plastic,6,3,9016.83,9.61,37.81,Rain,15,SHIP_0048,0,1
DG_005582,2025-07-16 01:14:52,RCL,DXB-JED,5,Metal,3,8,28152.09,42.67,76.37,Clear,38,SHIP_0257,1,1
DG_005583,2025-07-12 23:56:03,ICE,AMS-JED,3,CTMV,3,0,16055.25,10.26,66.43,Clear,46,SHIP_0022,0,0
DG_005584,2025-09-06 01:52:43,ELM,AMS-JED,3,Fiber,8,9,14702.01,39.09,94.19,Storm,17,SHIP_0359,0,0
DG_005585,2025-09-04 05:35:30,RCL,MXP-JED,4,Metal,6,2,8873.04,39.93,50.55,Storm,42,SHIP_0275,0,1
DG_005586,2025-10-21 15:39:16,CAO,FRA-JED,2.1,Metal,5,1,22378.52,38.47,41.64,Clear,36,SHIP_0153,0,0
DG_005587,2025-03-03 13:29:41,ELM,MXP-JED,2.2,Metal,4,3,19801.8,30.0,91.32,Clear,18,SHIP_0062,0,0
DG_005588,2025-09-11 21:27:34,ICE,OSL-JED,8,Plastic,0,4,28005.04,-7.76,31.73,Fog,13,SHIP_0076,0,0
DG_005589,2025-04-23 23:16:42,RCL,HAM-JED,2.2,Metal,3,3,18075.83,26.02,57.6,Fog,29,SHIP_0122,0,0
DG_005590,2025-08-18 20:09:11,RFL,HAM-JED,5,Fiber,5,1,18418.34,5.85,5.05,Fog,7,SHIP_0065,0,0
DG_005591,2025-05-04 07:33:29,ELI,FRA-JED,1,Plastic,3,0,37090.96,8.87,14.78,Clear,26,SHIP_0206,0,0
DG_005592,2025-05-29 07:40:09,MAG,MAA-JED,2.2,Plastic,2,1,24404.09,21.15,80.98,Clear,44,SHIP_0178,0,0
DG_005593,2025-03-30 22:30:51,CAO,JFK-JED,2.2,IBC,4,2,5245.73,19.3,60.82,Clear,4,SHIP_0358,0,0
DG_005594,2025-09-16 19:52:20,ELI,AMS-JED,3,IBC,6,1,19770.76,7.45,47.83,Clear,23,SHIP_0007,0,0
DG_005595,2025-11-05 21:38:25,ICE,PVG-JED,2.1,Metal,6,1,6975.24,19.41,62.4,Fog,19,SHIP_0254,1,0
DG_005596,2025-06-18 01:20:03,ELI,MXP-JED,3,IBC,5,2,11142.37,9.11,48.32,Clear,33,SHIP_0276,0,0
DG_005597,2025-05-22 03:28:56,ICE,DXB-JED,9,Fiber,3,1,23580.15,49.33,21.68,Clear,38,SHIP_0065,0,0
DG_005598,2025-04-28 08:20:31,RCL,DXB-JED,2.2,Metal,3,1,5725.84,33.87,36.08,Clear,18,SHIP_0203,0,0
DG_005599,2025-05-12 14:05:13,ICE,OSL-JED,1,Plastic,3,0,15912.9,-0.51,43.3,Rain,41,SHIP_0143,1,0
DG_005600,2025-05-01 02:40:36,ICE,JFK-JED,4,Fiber,2,2,11937.5,27.9,33.08,Rain,1,SHIP_0098,1,0
DG_005601,2025-07-19 16:09:45,MAG,MAA-JED,2.2,Plastic,4,2,4198.93,25.42,48.43,Rain,11,SHIP_0284,0,0
DG_005602,2025-10-20 19:14:08,ICE,OSL-JED,5,Plastic,2,1,30292.12,-10.31,59.84,Clear,5,SHIP_0209,0,0
DG_005603,2025-04-15 22:55:03,ELM,JFK-JED,9,Fiber,6,2,3618.59,10.88,44.86,Fog,39,SHIP_0199,0,0
DG_005604,2025-11-12 17:59:18,RFL,HAM-JED,8,Fiber,4,2,32019.92,11.79,86.01,Clear,21,SHIP_0254,0,0
DG_005605,2025-05-29 10:59:00,ICE,DXB-JED,4,Fiber,8,8,23496.04,43.18,46.98,Extreme Heat,23,SHIP_0241,1,1
DG_005606,2025-08-09 00:28:46,RCL,JFK-JED,2.2,Fiber,4,1,8339.06,39.15,62.68,Extreme Heat,27,SHIP_0328,0,0
DG_005607,2025-07-07 05:55:04,ICE,HAM-JED,3,CTMV,6,2,35113.6,32.99,17.56,Clear,7,SHIP_0059,0,0
DG_005608,2025-04-14 00:23:35,ELI,MXP-JED,4,CTMV,4,1,5290.31,14.51,20.59,Rain,47,SHIP_0175,0,0
DG_005609,2025-09-04 00:03:37,MAG,PVG-JED,2.1,Metal,1,2,35631.99,27.42,44.24,Clear,49,SHIP_0083,0,0
DG_005610,2025-11-18 05:35:39,ELM,HAM-JED,2.1,Fiber,5,7,36938.75,30.35,33.76,Rain,39,SHIP_0051,0,0
DG_005611,2025-09-02 22:52:33,MAG,DXB-JED,2.2,Plastic,2,0,9236.02,36.97,26.25,Fog,47,SHIP_0007,0,0
DG_005612,2025-09-03 00:48:03,RCL,AMS-JED,2.2,Fiber,1,2,29665.69,11.57,88.61,Clear,22,SHIP_0101,0,0
DG_005613,2025-05-21 19:54:11,MAG,MXP-JED,3,Fiber,3,0,15808.65,13.25,78.78,Rain,48,SHIP_0378,0,0
DG_005614,2025-10-16 10:34:13,ELI,MAA-JED,2.2,Plastic,4,5,11662.75,20.28,60.14,Clear,10,SHIP_0265,0,0
DG_005615,2025-05-02 14:55:26,RCL,JFK-JED,2.1,Plastic,7,1,15381.98,33.01,65.75,Fog,36,SHIP_0250,0,1
DG_005616,2025-11-07 08:53:35,RFL,HAM-JED,8,Metal,7,3,15518.76,6.6,25.39,Extreme Heat,35,SHIP_0145,1,1
DG_005617,2025-08-07 13:51:29,RCL,MXP-JED,3,Plastic,7,0,21371.27,39.56,26.18,Clear,17,SHIP_0344,0,0
DG_005618,2025-03-09 17:12:44,ELI,AMS-JED,8,Metal,5,2,23574.12,11.01,16.35,Clear,5,SHIP_0109,0,0
DG_005619,2025-06-03 15:10:18,ICE,JFK-JED,2.1,Metal,7,3,5192.69,19.92,50.74,Fog,44,SHIP_0058,0,0
DG_005620,2025-03-17 18:08:03,RCL,OSL-JED,2.2,Metal,2,0,13313.5,-10.74,8.61,Clear,9,SHIP_0109,0,0
DG_005621,2025-04-19 15:58:32,RFL,PVG-JED,1,Metal,5,2,14441.08,22.74,44.16,Clear,26,SHIP_0311,0,0
DG_005622,2025-10-09 17:16:54,CAO,FRA-JED,5,Metal,7,0,11171.14,28.96,16.67,Rain,28,SHIP_0302,0,0
DG_005623,2025-10-17 01:04:49,RCL,AMS-JED,2.2,Metal,5,4,25603.36,5.25,15.85,Clear,44,SHIP_0280,1,0
DG_005624,2025-05-02 13:49:56,MAG,MAA-JED,2.2,Metal,6,0,4015.08,20.05,81.95,Rain,39,SHIP_0196,0,0
DG_005625,2025-04-22 07:43:08,MAG,AMS-JED,9,IBC,2,1,14550.66,4.95,85.52,Rain,22,SHIP_0057,0,0
DG_005626,2025-10-31 11:44:31,RFL,MAA-JED,5,Metal,5,2,5128.65,34.78,74.97,Clear,8,SHIP_0138,1,0
DG_005627,2025-09-16 02:10:38,MAG,AMS-JED,2.1,Metal,5,2,12812.04,2.41,78.52,Rain,27,SHIP_0320,0,0
DG_005628,2025-03-16 05:17:07,RCL,HAM-JED,2.2,Plastic,6,2,9342.68,9.39,31.67,Clear,26,SHIP_0338,0,0
DG_005629,2025-10-09 05:56:11,CAO,OSL-JED,2.1,Metal,4,0,10143.36,-10.94,20.89,Clear,44,SHIP_0222,0,0
DG_005630,2025-04-27 00:52:55,ELI,JFK-JED,8,Metal,2,3,9078.56,16.76,84.38,Clear,25,SHIP_0001,0,0
DG_005631,2025-03-22 17:08:15,ICE,FRA-JED,1,IBC,4,0,34356.92,30.81,67.06,Rain,34,SHIP_0251,0,0
DG_005632,2025-05-04 14:24:50,RFL,PVG-JED,8,Plastic,7,3,1539.79,32.46,90.17,Clear,33,SHIP_0298,0,0
DG_005633,2025-06-09 07:09:15,RFL,OSL-JED,9,IBC,6,5,7225.08,11.44,77.9,Clear,15,SHIP_0119,1,0
DG_005634,2025-05-09 22:04:17,MAG,HAM-JED,1,Plastic,4,2,16071.73,5.61,19.04,Clear,21,SHIP_0099,0,0
DG_005635,2025-09-17 15:26:24,RCL,OSL-JED,6,Metal,9,0,31665.24,-0.8,43.16,Extreme Heat,40,SHIP_0064,0,0
DG_005636,2025-08-05 11:07:36,ELM,HAM-JED,4,IBC,5,3,19831.58,38.98,93.94,Clear,6,SHIP_0358,0,0
DG_005637,2025-10-19 18:25:01,RCL,PVG-JED,8,Fiber,3,6,21400.97,34.14,46.6,Clear,39,SHIP_0183,0,0
DG_005638,2025-10-05 21:10:35,ELI,PVG-JED,2.2,Plastic,4,0,26718.49,25.35,52.77,Clear,2,SHIP_0020,0,0
DG_005639,2025-11-03 15:04:27,ELI,AMS-JED,5,Metal,4,1,9280.15,31.69,85.57,Extreme Heat,42,SHIP_0176,0,0
DG_005640,2025-03-08 05:33:04,ICE,JFK-JED,9,Fiber,3,0,23836.04,0.85,6.56,Clear,42,SHIP_0298,0,0
DG_005641,2025-11-12 23:54:39,CAO,HAM-JED,9,Metal,3,0,38484.04,11.18,5.64,Storm,11,SHIP_0331,0,0
DG_005642,2025-06-19 01:59:18,ICE,JFK-JED,3,Plastic,6,1,30919.28,2.98,48.28,Extreme Heat,42,SHIP_0076,0,0
DG_005643,2025-04-03 07:14:02,MAG,AMS-JED,9,CTMV,4,2,30192.32,15.36,68.11,Clear,5,SHIP_0347,0,1
DG_005644,2025-05-24 02:47:49,RCL,MAA-JED,9,Fiber,3,2,11569.69,21.06,52.46,Clear,50,SHIP_0054,0,0
DG_005645,2025-08-22 10:52:43,ICE,HAM-JED,9,Fiber,6,2,3706.53,12.26,65.1,Clear,21,SHIP_0245,0,0
DG_005646,2025-10-22 13:13:51,ICE,DXB-JED,6,IBC,2,3,21981.62,46.62,40.34,Rain,12,SHIP_0153,0,0
DG_005647,2025-08-31 01:53:30,MAG,MAA-JED,6,Fiber,3,0,1932.4,14.29,53.67,Clear,25,SHIP_0348,1,0
DG_005648,2025-09-04 01:28:29,MAG,MXP-JED,5,Metal,6,1,19201.95,25.21,18.09,Fog,20,SHIP_0072,0,0
DG_005649,2025-05-06 05:47:51,RFL,AMS-JED,8,IBC,5,4,7931.41,34.64,5.59,Extreme Heat,48,SHIP_0010,0,0
DG_005650,2025-05-25 04:37:08,ELM,AMS-JED,4,Metal,6,1,22947.99,27.3,22.88,Storm,27,SHIP_0266,0,0
DG_005651,2025-08-07 12:37:28,ELI,MXP-JED,5,Fiber,2,2,21410.4,18.56,23.41,Fog,14,SHIP_0383,0,0
DG_005652,2025-10-20 08:13:21,ICE,JFK-JED,1,IBC,4,0,10926.05,34.45,32.2,Clear,41,SHIP_0152,0,0
DG_005653,2025-04-25 10:10:24,ELI,FRA-JED,2.1,Metal,2,1,36329.29,4.4,5.54,Rain,34,SHIP_0188,0,0
DG_005654,2025-10-13 06:39:20,MAG,HAM-JED,9,CTMV,2,3,22272.25,3.81,93.04,Clear,3,SHIP_0076,0,0
DG_005655,2025-05-10 15:16:59,ELI,FRA-JED,2.1,Metal,3,1,9280.78,36.31,92.08,Clear,15,SHIP_0042,0,0
DG_005656,2025-10-29 00:45:15,CAO,JFK-JED,6,Metal,3,2,9287.44,31.54,57.06,Rain,43,SHIP_0030,0,0
DG_005657,2025-11-12 04:22:19,CAO,MAA-JED,2.1,Plastic,5,1,23626.87,26.52,61.24,Rain,7,SHIP_0295,0,0
DG_005658,2025-09-15 09:02:48,CAO,AMS-JED,9,Metal,3,0,5755.02,31.24,17.23,Fog,20,SHIP_0383,0,0
DG_005659,2025-06-11 17:30:41,MAG,MAA-JED,3,Plastic,3,0,8976.69,26.84,62.23,Clear,24,SHIP_0327,0,0
DG_005660,2025-05-05 03:16:46,ELM,HAM-JED,3,Plastic,3,2,4475.76,7.82,5.39,Clear,30,SHIP_0101,0,0
DG_005661,2025-11-22 06:10:22,ELI,MXP-JED,2.2,CTMV,5,0,20330.31,1.4,7.31,Clear,23,SHIP_0137,1,0
DG_005662,2025-07-12 01:55:39,ELM,DXB-JED,3,IBC,3,1,17296.33,35.68,42.51,Clear,4,SHIP_0203,0,0
DG_005663,2025-08-24 02:38:53,MAG,DXB-JED,3,Plastic,3,8,30069.21,30.45,69.99,Storm,34,SHIP_0105,0,1
DG_005664,2025-10-18 16:05:38,ICE,JFK-JED,4,Metal,4,3,3929.2,1.77,28.93,Clear,18,SHIP_0212,0,0
DG_005665,2025-10-16 08:45:13,MAG,FRA-JED,8,Metal,4,0,32756.84,24.04,28.96,Clear,47,SHIP_0043,0,0
DG_005666,2025-03-27 17:39:44,RFL,HAM-JED,2.1,Fiber,6,0,28500.92,36.62,51.29,Storm,23,SHIP_0046,0,0
DG_005667,2025-05-29 06:01:11,MAG,DXB-JED,9,Fiber,6,5,14561.8,30.73,76.93,Clear,9,SHIP_0241,0,0
DG_005668,2025-07-25 21:11:07,CAO,MAA-JED,3,Plastic,1,1,9882.8,13.59,69.69,Clear,20,SHIP_0198,0,1
DG_005669,2025-07-28 16:45:54,RFL,MXP-JED,8,Fiber,5,3,9489.54,22.12,32.85,Fog,32,SHIP_0300,0,0
DG_005670,2025-04-21 08:18:58,CAO,MAA-JED,3,Plastic,3,6,10213.08,18.35,30.48,Clear,44,SHIP_0026,1,0
DG_005671,2025-04-12 03:56:48,MAG,MAA-JED,5,Plastic,2,1,26782.13,24.64,64.11,Clear,3,SHIP_0046,0,0
DG_005672,2025-03-07 10:22:29,MAG,OSL-JED,5,Metal,7,3,4026.8,2.09,65.13,Rain,9,SHIP_0173,0,1
DG_005673,2025-05-18 14:01:30,RCL,DXB-JED,2.2,Metal,10,5,14475.28,33.55,38.8,Rain,11,SHIP_0008,0,1
DG_005674,2025-09-20 00:01:22,RCL,HAM-JED,4,Plastic,3,1,20478.91,8.18,94.84,Rain,44,SHIP_0258,0,0
DG_005675,2025-09-12 20:58:17,RCL,PVG-JED,2.2,Plastic,2,3,6028.59,32.77,71.21,Rain,29,SHIP_0255,0,0
DG_005676,2025-11-21 18:46:13,MAG,MXP-JED,6,Fiber,3,3,24185.93,5.13,90.15,Clear,13,SHIP_0069,0,0
DG_005677,2025-08-11 00:46:23,MAG,PVG-JED,2.1,IBC,3,0,27157.63,24.92,40.33,Clear,9,SHIP_0150,0,0
DG_005678,2025-04-28 02:00:40,ICE,MXP-JED,2.1,Metal,5,2,20485.46,36.8,77.61,Storm,32,SHIP_0207,0,0
DG_005679,2025-10-22 03:46:18,MAG,AMS-JED,8,Metal,1,2,9173.96,30.44,18.32,Rain,11,SHIP_0323,0,0
DG_005680,2025-04-07 09:34:04,ELI,PVG-JED,9,Metal,4,2,16540.34,17.22,68.35,Storm,12,SHIP_0160,1,0
DG_005681,2025-05-08 21:41:40,RFL,DXB-JED,2.2,Metal,3,2,28092.33,40.54,13.28,Extreme Heat,18,SHIP_0244,1,0
DG_005682,2025-09-01 19:25:20,CAO,JFK-JED,9,Fiber,5,1,20503.41,15.6,10.81,Fog,12,SHIP_0245,0,0
DG_005683,2025-10-25 17:52:05,RCL,OSL-JED,3,Metal,3,0,19263.8,-4.18,69.87,Storm,39,SHIP_0292,0,1
DG_005684,2025-10-19 22:40:11,ELM,HAM-JED,2.2,Metal,3,6,2108.88,21.63,51.22,Clear,30,SHIP_0397,0,0
DG_005685,2025-03-16 03:50:49,MAG,PVG-JED,9,Fiber,3,1,29746.89,33.93,5.62,Rain,8,SHIP_0003,0,0
DG_005686,2025-09-23 09:17:10,RCL,DXB-JED,5,Plastic,5,1,9562.15,28.56,70.57,Extreme Heat,43,SHIP_0060,1,1
DG_005687,2025-09-12 11:22:05,CAO,MXP-JED,9,CTMV,4,3,23918.82,34.59,42.02,Clear,12,SHIP_0032,1,0
DG_005688,2025-04-15 15:19:56,ELI,OSL-JED,8,Metal,2,3,16177.69,-7.74,21.74,Fog,13,SHIP_0153,1,0
DG_005689,2025-04-06 04:35:36,ICE,FRA-JED,3,Metal,3,0,6753.33,5.36,22.41,Extreme Heat,2,SHIP_0205,1,1
DG_005690,2025-09-04 06:48:40,CAO,AMS-JED,2.2,CTMV,3,3,8111.8,8.65,87.12,Rain,47,SHIP_0039,1,0
DG_005691,2025-11-12 01:59:04,RFL,DXB-JED,2.1,Metal,6,1,13651.09,33.91,14.76,Clear,3,SHIP_0164,0,0
DG_005692,2025-04-20 14:45:10,ELM,OSL-JED,2.1,Fiber,4,1,14756.34,-12.47,20.21,Fog,40,SHIP_0333,0,0
DG_005693,2025-10-21 08:47:29,MAG,MXP-JED,5,Plastic,2,6,39348.53,0.47,29.37,Clear,22,SHIP_0277,0,0
DG_005694,2025-09-26 10:30:34,RFL,JFK-JED,2.2,Metal,4,3,8522.54,22.58,56.15,Clear,38,SHIP_0354,0,0
DG_005695,2025-03-01 11:11:12,ICE,MAA-JED,2.1,Plastic,8,1,28812.1,41.0,10.36,Clear,3,SHIP_0318,0,0
DG_005696,2025-11-19 12:37:53,ICE,AMS-JED,2.2,Metal,4,6,13164.7,4.81,65.31,Rain,46,SHIP_0337,0,0
DG_005697,2025-11-08 03:16:42,ICE,PVG-JED,6,IBC,5,1,9989.04,8.72,90.1,Clear,36,SHIP_0073,0,0
DG_005698,2025-08-15 13:50:30,RFL,MXP-JED,2.1,Metal,5,3,42089.11,2.44,44.96,Clear,22,SHIP_0043,0,1
DG_005699,2025-09-19 17:48:17,ELI,OSL-JED,9,Metal,4,1,10880.4,-10.42,50.34,Clear,47,SHIP_0310,0,0
DG_005700,2025-08-11 09:03:33,ELM,MAA-JED,2.1,Fiber,7,2,19434.19,42.0,79.92,Clear,45,SHIP_0048,0,0
