record_id,timestamp,airline,SHC,origin,destination,packaging_condition,packaging_seal_status,shipper_company_name,consignee_name,shipper_type,documentation_status,security_screening_status,xray_scan_result,shipment_priority,weather_condition,cargo_weight_kg,damage_history_count,compliance_violation_count,inspection_duration_minutes,shipper_reliability_score,acceptance_rejection_flag
9528,2024-10-31 23:00:00,Qatar,COL,MXP,JED,Average,Intact,Amazon Logistics,Saudi Pharma Ltd,Retail,Complete,Failed,Manual Review Required,VIP,Fog,47607,9,4,96,72,0
9529,2024-11-01 00:00:00,Emirates,PER,OSL,JED,Good,Intact,FedEx,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,Express,Storm,8297,5,6,41,47,0
9530,2024-11-01 01:00:00,Air India,VAL,OSL,JED,Average,Intact,Amazon Logistics,Gulf Fresh Foods,Retail,Complete,Cleared,Suspicious,VIP,Fog,33623,4,12,31,47,0
9531,2024-11-01 02:00:00,Qatar,PIL,MAA,JED,Good,Intact,FedEx,Gulf Fresh Foods,Retail,Complete,Cleared,Clear,VIP,Clear,48869,7,3,124,51,0
9532,2024-11-01 03:00:00,Emirates,PIL,DXB,JED,Good,Broken,Amazon Logistics,Jeddah Electronics,Retail,Complete,Cleared,Suspicious,Normal,Clear,10066,0,3,130,94,0
9533,2024-11-01 04:00:00,Air India,AVI,PVG,JED,Average,Intact,DHL,Jeddah Electronics,Retail,Complete,Cleared,Clear,Express,Rain,39329,14,13,165,41,0
9534,2024-11-01 05:00:00,Qatar,HUM,JFK,JED,Good,Intact,UPS,Jeddah Electronics,Retail,Missing,Cleared,Clear,VIP,Clear,43644,8,8,130,60,0
9535,2024-11-01 06:00:00,Lufthansa,PIL,MAA,JED,Average,Intact,DHL,Desert Logistics,Retail,Complete,Failed,Clear,Express,Rain,25221,2,0,74,75,0
9536,2024-11-01 07:00:00,Emirates,DGR,AMS,JED,Good,Broken,BlueDart,Desert Logistics,Retail,Complete,Cleared,Clear,Normal,Rain,29207,0,7,17,68,0
9537,2024-11-01 08:00:00,Emirates,VAL,HAM,JED,Good,Intact,Maersk,Arabian Medical Supply,Retail,Complete,Cleared,Clear,Express,Storm,39720,14,3,142,81,0
9538,2024-11-01 09:00:00,Qatar,PER,FRA,JED,Good,Tampered,Amazon Logistics,Gulf Fresh Foods,Agent,Complete,Cleared,Restricted Item Detected,Normal,Clear,37767,10,12,173,88,1
9539,2024-11-01 10:00:00,Qatar,VAL,DXB,JED,Good,Intact,BlueDart,Middle East Retail Group,Retail,Complete,Cleared,Clear,Express,Clear,47277,9,6,33,77,0
9540,2024-11-01 11:00:00,Emirates,AVI,DXB,JED,Good,Intact,Aramex,Saudi Pharma Ltd,Corporate,Complete,Cleared,Clear,VIP,Rain,11599,3,4,58,99,0
9541,2024-11-01 12:00:00,Lufthansa,VAL,FRA,JED,Good,Tampered,BlueDart,Gulf Fresh Foods,Corporate,Complete,Manual Inspection Required,Suspicious,Normal,Storm,3868,4,5,5,79,1
9542,2024-11-01 13:00:00,Lufthansa,AVI,OSL,JED,Good,Intact,Amazon Logistics,Desert Logistics,Corporate,Complete,Cleared,Manual Review Required,VIP,Storm,6857,11,0,123,97,0
9543,2024-11-01 14:00:00,Air India,COL,MXP,JED,Good,Intact,UPS,Red Sea Imports,Agent,Complete,Cleared,Clear,Express,Clear,22074,10,7,169,65,0
9544,2024-11-01 15:00:00,Qatar,DGR,PVG,JED,Average,Intact,DB Schenker,Gulf Fresh Foods,Corporate,Complete,Cleared,Clear,Normal,Rain,1000,12,5,14,77,0
9545,2024-11-01 16:00:00,Lufthansa,DGR,FRA,JED,Average,Intact,UPS,Red Sea Imports,Agent,Complete,Cleared,Clear,VIP,Fog,37024,14,5,158,40,0
9546,2024-11-01 17:00:00,Air India,AVI,AMS,JED,Damaged,Intact,Amazon Logistics,Red Sea Imports,Retail,Pending,Cleared,Manual Review Required,Express,Rain,2403,0,1,99,90,0
9547,2024-11-01 18:00:00,Lufthansa,HUM,JFK,JED,Good,Intact,BlueDart,Desert Logistics,Retail,Complete,Cleared,Manual Review Required,Express,Clear,29697,5,2,104,71,0
9548,2024-11-01 19:00:00,Qatar,DGR,MXP,JED,Good,Intact,Aramex,Desert Logistics,Corporate,Pending,Failed,Clear,Express,Clear,43201,12,13,154,73,1
9549,2024-11-01 20:00:00,Air India,HUM,MAA,JED,Good,Intact,UPS,Desert Logistics,Agent,Complete,Pending,Suspicious,Normal,Rain,11995,2,0,54,62,0
9550,2024-11-01 21:00:00,Air India,AVI,DXB,JED,Good,Intact,DHL,Middle East Retail Group,Retail,Complete,Cleared,Suspicious,VIP,Fog,14565,5,0,41,56,0
9551,2024-11-01 22:00:00,Air India,COL,HAM,JED,Good,Missing,FedEx,Red Sea Imports,Agent,Complete,Cleared,Clear,VIP,Rain,41577,11,6,30,41,0
9552,2024-11-01 23:00:00,Lufthansa,AVI,JFK,JED,Good,Tampered,DHL,Red Sea Imports,Corporate,Complete,Cleared,Restricted Item Detected,Normal,Storm,19485,7,10,151,54,1
9553,2024-11-02 00:00:00,Qatar,COL,DXB,JED,Good,Missing,UPS,Gulf Fresh Foods,Agent,Pending,Cleared,Clear,VIP,Clear,3465,5,4,161,87,0
9554,2024-11-02 01:00:00,Air India,PIL,MAA,JED,Average,Intact,Amazon Logistics,Red Sea Imports,Corporate,Complete,Cleared,Suspicious,Normal,Clear,12063,4,2,179,65,0
9555,2024-11-02 02:00:00,Emirates,DGR,OSL,JED,Good,Intact,DB Schenker,Saudi Pharma Ltd,Corporate,Complete,Manual Inspection Required,Suspicious,VIP,Clear,18577,13,10,41,53,1
9556,2024-11-02 03:00:00,Qatar,HUM,DXB,JED,Good,Intact,FedEx,Saudi Pharma Ltd,Corporate,Complete,Cleared,Suspicious,Express,Storm,40415,11,11,120,51,0
9557,2024-11-02 04:00:00,Emirates,AVI,PVG,JED,Good,Missing,UPS,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,VIP,Clear,447,8,3,5,76,0
9558,2024-11-02 05:00:00,Emirates,PIL,MAA,JED,Average,Broken,Aramex,Saudi Pharma Ltd,Corporate,Complete,Cleared,Clear,Normal,Storm,48817,2,14,163,70,0
9559,2024-11-02 06:00:00,Air India,DGR,PVG,JED,Good,Intact,UPS,Jeddah Electronics,Corporate,Complete,Cleared,Clear,Express,Fog,38039,6,7,79,56,0
9560,2024-11-02 07:00:00,Air India,PIL,MXP,JED,Good,Intact,DB Schenker,Jeddah Electronics,Agent,Complete,Cleared,Clear,Normal,Fog,39994,5,11,168,76,0
9561,2024-11-02 08:00:00,Lufthansa,COL,MXP,JED,Good,Broken,Amazon Logistics,Al Jazeera Trading,Agent,Complete,Cleared,Clear,VIP,Clear,7240,11,7,131,70,0
9562,2024-11-02 09:00:00,Lufthansa,AVI,MXP,JED,Good,Tampered,DHL,Jeddah Electronics,Corporate,Complete,Cleared,Clear,VIP,Fog,43879,5,13,55,50,0
9563,2024-11-02 10:00:00,Lufthansa,PIL,MAA,JED,Good,Broken,FedEx,Middle East Retail Group,Agent,Complete,Cleared,Clear,Normal,Storm,2538,9,10,50,73,0
9564,2024-11-02 11:00:00,Qatar,PIL,PVG,JED,Good,Broken,FedEx,Desert Logistics,Retail,Complete,Cleared,Clear,Normal,Clear,21851,13,7,124,58,0
9565,2024-11-02 12:00:00,Lufthansa,COL,JFK,JED,Good,Intact,Aramex,Saudi Pharma Ltd,Corporate,Complete,Cleared,Manual Review Required,VIP,Rain,318,6,3,121,45,0
9566,2024-11-02 13:00:00,Emirates,VAL,DXB,JED,Good,Intact,DHL,Middle East Retail Group,Agent,Pending,Cleared,Clear,VIP,Storm,7955,11,9,78,44,0
9567,2024-11-02 14:00:00,Lufthansa,COL,MXP,JED,Good,Intact,DB Schenker,Desert Logistics,Corporate,Complete,Cleared,Clear,VIP,Fog,5019,5,13,34,85,0
9568,2024-11-02 15:00:00,Air India,VAL,MXP,JED,Good,Intact,FedEx,Al Jazeera Trading,Retail,Complete,Cleared,Clear,Normal,Fog,18860,11,6,155,58,0
9569,2024-11-02 16:00:00,Lufthansa,DGR,DXB,JED,Good,Broken,FedEx,Red Sea Imports,Corporate,Complete,Pending,Clear,VIP,Rain,1384,6,13,46,68,0
9570,2024-11-02 17:00:00,Qatar,AVI,PVG,JED,Good,Intact,DB Schenker,Al Jazeera Trading,Retail,Complete,Cleared,Clear,Normal,Fog,8408,4,11,150,78,0
9571,2024-11-02 18:00:00,Qatar,PIL,JFK,JED,Average,Intact,Aramex,Gulf Fresh Foods,Agent,Complete,Pending,Clear,Normal,Rain,39799,5,4,152,70,0
9572,2024-11-02 19:00:00,Emirates,DGR,FRA,JED,Good,Intact,Amazon Logistics,Arabian Medical Supply,Corporate,Complete,Cleared,Clear,VIP,Fog,43727,3,5,41,57,0
9573,2024-11-02 20:00:00,Qatar,PER,FRA,JED,Good,Tampered,Amazon Logistics,Gulf Fresh Foods,Retail,Pending,Cleared,Clear,Normal,Rain,25761,13,12,60,73,1
9574,2024-11-02 21:00:00,Lufthansa,COL,AMS,JED,Good,Intact,Maersk,Al Jazeera Trading,Corporate,Complete,Cleared,Clear,Normal,Storm,4539,10,1,19,92,0
9575,2024-11-02 22:00:00,Air India,DGR,MXP,JED,Good,Intact,Aramex,Jeddah Electronics,Retail,Pending,Cleared,Clear,Express,Rain,6733,8,13,63,92,0
9576,2024-11-02 23:00:00,Qatar,DGR,MAA,JED,Average,Intact,BlueDart,Desert Logistics,Corporate,Complete,Cleared,Clear,Normal,Fog,1073,11,7,16,78,0
9577,2024-11-03 00:00:00,Emirates,PIL,MXP,JED,Average,Intact,Amazon Logistics,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Normal,Clear,41145,1,2,119,71,0
9578,2024-11-03 01:00:00,Lufthansa,VAL,MXP,JED,Good,Broken,FedEx,Al Jazeera Trading,Retail,Pending,Cleared,Clear,Normal,Storm,17755,8,11,168,42,1
9579,2024-11-03 02:00:00,Emirates,COL,FRA,JED,Damaged,Broken,DB Schenker,Desert Logistics,Corporate,Complete,Cleared,Clear,Normal,Fog,26195,1,13,50,66,0
9580,2024-11-03 03:00:00,Qatar,VAL,DXB,JED,Good,Intact,UPS,Arabian Medical Supply,Retail,Complete,Cleared,Clear,VIP,Clear,49022,7,11,155,72,0
9581,2024-11-03 04:00:00,Qatar,AVI,MXP,JED,Damaged,Intact,UPS,Al Jazeera Trading,Agent,Complete,Cleared,Clear,Normal,Storm,10740,5,7,172,84,0
9582,2024-11-03 05:00:00,Emirates,DGR,PVG,JED,Good,Broken,Maersk,Gulf Fresh Foods,Agent,Complete,Cleared,Clear,VIP,Clear,19915,7,8,45,79,0
9583,2024-11-03 06:00:00,Lufthansa,COL,AMS,JED,Good,Intact,BlueDart,Desert Logistics,Agent,Complete,Manual Inspection Required,Clear,VIP,Fog,34877,2,3,51,70,0
9584,2024-11-03 07:00:00,Qatar,DGR,MXP,JED,Good,Intact,DB Schenker,Middle East Retail Group,Retail,Complete,Manual Inspection Required,Clear,VIP,Clear,38706,2,10,124,67,0
9585,2024-11-03 08:00:00,Air India,AVI,DXB,JED,Good,Tampered,DB Schenker,Arabian Medical Supply,Retail,Pending,Cleared,Clear,Normal,Storm,36373,12,13,70,91,1
9586,2024-11-03 09:00:00,Qatar,HUM,PVG,JED,Good,Tampered,Amazon Logistics,Al Jazeera Trading,Corporate,Complete,Cleared,Manual Review Required,VIP,Rain,36429,10,13,79,63,0
9587,2024-11-03 10:00:00,Lufthansa,AVI,DXB,JED,Good,Intact,Aramex,Desert Logistics,Corporate,Complete,Cleared,Clear,Express,Clear,25412,14,1,165,70,0
9588,2024-11-03 11:00:00,Qatar,VAL,FRA,JED,Good,Intact,DHL,Red Sea Imports,Corporate,Complete,Cleared,Clear,Express,Fog,47112,11,13,176,91,0
9589,2024-11-03 12:00:00,Emirates,VAL,MAA,JED,Good,Intact,UPS,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Express,Clear,48181,4,6,138,75,0
9590,2024-11-03 13:00:00,Qatar,DGR,DXB,JED,Good,Intact,BlueDart,Al Jazeera Trading,Retail,Complete,Cleared,Clear,Normal,Storm,21237,11,13,31,79,0
9591,2024-11-03 14:00:00,Qatar,VAL,FRA,JED,Average,Intact,Amazon Logistics,Red Sea Imports,Corporate,Complete,Cleared,Suspicious,Express,Storm,1506,9,14,15,47,0
9592,2024-11-03 15:00:00,Lufthansa,COL,MAA,JED,Good,Broken,Amazon Logistics,Al Jazeera Trading,Agent,Complete,Cleared,Clear,Express,Fog,34030,13,12,165,59,1
9593,2024-11-03 16:00:00,Emirates,AVI,AMS,JED,Average,Intact,Maersk,Arabian Medical Supply,Retail,Complete,Cleared,Clear,Normal,Fog,36933,7,8,37,92,0
9594,2024-11-03 17:00:00,Lufthansa,DGR,MAA,JED,Good,Intact,Maersk,Jeddah Electronics,Corporate,Complete,Cleared,Clear,Normal,Clear,1131,8,14,52,96,0
9595,2024-11-03 18:00:00,Qatar,AVI,MXP,JED,Good,Intact,UPS,Al Jazeera Trading,Retail,Complete,Manual Inspection Required,Clear,VIP,Storm,38771,9,2,163,43,0
9596,2024-11-03 19:00:00,Air India,AVI,OSL,JED,Good,Intact,BlueDart,Jeddah Electronics,Retail,Complete,Cleared,Suspicious,VIP,Clear,29725,10,5,55,62,1
9597,2024-11-03 20:00:00,Qatar,DGR,PVG,JED,Good,Intact,Aramex,Middle East Retail Group,Corporate,Complete,Cleared,Suspicious,Express,Rain,31295,9,3,19,46,0
9598,2024-11-03 21:00:00,Lufthansa,PIL,FRA,JED,Good,Tampered,Aramex,Al Jazeera Trading,Retail,Missing,Cleared,Clear,VIP,Rain,25520,11,14,8,73,1
9599,2024-11-03 22:00:00,Air India,HUM,MAA,JED,Good,Tampered,FedEx,Middle East Retail Group,Agent,Pending,Cleared,Manual Review Required,VIP,Fog,42778,8,5,43,55,0
9600,2024-11-03 23:00:00,Lufthansa,PIL,JFK,JED,Good,Intact,Aramex,Al Jazeera Trading,Retail,Missing,Cleared,Manual Review Required,Normal,Clear,13653,10,9,133,82,0
9601,2024-11-04 00:00:00,Lufthansa,VAL,PVG,JED,Good,Intact,UPS,Al Jazeera Trading,Corporate,Complete,Cleared,Manual Review Required,VIP,Fog,39097,8,5,120,40,0
9602,2024-11-04 01:00:00,Emirates,PER,HAM,JED,Average,Intact,DB Schenker,Jeddah Electronics,Corporate,Pending,Cleared,Clear,Normal,Storm,12246,12,0,66,83,0
9603,2024-11-04 02:00:00,Air India,PIL,MXP,JED,Good,Tampered,DB Schenker,Al Jazeera Trading,Retail,Complete,Cleared,Suspicious,Normal,Clear,27382,0,13,112,40,1
9604,2024-11-04 03:00:00,Qatar,PER,OSL,JED,Damaged,Tampered,DB Schenker,Jeddah Electronics,Retail,Complete,Cleared,Manual Review Required,VIP,Clear,1213,7,0,82,97,0
9605,2024-11-04 04:00:00,Lufthansa,PER,FRA,JED,Good,Intact,Maersk,Gulf Fresh Foods,Retail,Missing,Cleared,Suspicious,Express,Clear,39229,4,10,26,43,1
9606,2024-11-04 05:00:00,Qatar,VAL,MXP,JED,Good,Intact,DB Schenker,Arabian Medical Supply,Corporate,Missing,Manual Inspection Required,Manual Review Required,Express,Storm,16776,0,4,9,60,0
9607,2024-11-04 06:00:00,Emirates,HUM,MXP,JED,Damaged,Broken,DB Schenker,Jeddah Electronics,Agent,Complete,Pending,Clear,Normal,Rain,28114,13,12,103,98,0
9608,2024-11-04 07:00:00,Emirates,AVI,PVG,JED,Good,Intact,DB Schenker,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,Express,Fog,42145,5,8,132,100,0
9609,2024-11-04 08:00:00,Air India,DGR,DXB,JED,Good,Intact,DHL,Al Jazeera Trading,Retail,Complete,Pending,Suspicious,VIP,Clear,38176,9,0,38,79,0
9610,2024-11-04 09:00:00,Emirates,HUM,FRA,JED,Good,Intact,DHL,Arabian Medical Supply,Agent,Pending,Pending,Clear,VIP,Fog,13214,9,10,82,83,0
9611,2024-11-04 10:00:00,Emirates,PER,JFK,JED,Good,Intact,UPS,Red Sea Imports,Agent,Complete,Cleared,Manual Review Required,Normal,Rain,7485,7,10,156,61,0
9612,2024-11-04 11:00:00,Qatar,COL,JFK,JED,Good,Intact,Amazon Logistics,Desert Logistics,Corporate,Complete,Cleared,Clear,VIP,Fog,33090,14,13,58,44,0
9613,2024-11-04 12:00:00,Emirates,VAL,PVG,JED,Good,Intact,Amazon Logistics,Arabian Medical Supply,Agent,Complete,Cleared,Clear,VIP,Clear,8380,6,0,152,81,0
9614,2024-11-04 13:00:00,Emirates,PIL,AMS,JED,Good,Intact,Aramex,Desert Logistics,Corporate,Complete,Cleared,Suspicious,VIP,Fog,38103,4,13,137,45,0
9615,2024-11-04 14:00:00,Lufthansa,VAL,DXB,JED,Good,Intact,Aramex,Gulf Fresh Foods,Agent,Complete,Failed,Clear,Express,Clear,46836,8,14,23,96,0
9616,2024-11-04 15:00:00,Emirates,PIL,PVG,JED,Good,Tampered,Amazon Logistics,Arabian Medical Supply,Corporate,Complete,Cleared,Clear,VIP,Clear,4332,4,12,22,65,0
9617,2024-11-04 16:00:00,Lufthansa,DGR,OSL,JED,Good,Intact,Maersk,Arabian Medical Supply,Corporate,Complete,Cleared,Manual Review Required,VIP,Rain,21394,6,1,159,56,0
9618,2024-11-04 17:00:00,Emirates,COL,MAA,JED,Damaged,Broken,UPS,Saudi Pharma Ltd,Retail,Complete,Cleared,Clear,Express,Clear,47872,2,14,121,99,0
9619,2024-11-04 18:00:00,Emirates,AVI,OSL,JED,Average,Intact,UPS,Saudi Pharma Ltd,Agent,Complete,Cleared,Clear,Normal,Fog,33304,6,12,36,98,0
9620,2024-11-04 19:00:00,Air India,HUM,AMS,JED,Good,Tampered,Amazon Logistics,Red Sea Imports,Retail,Complete,Pending,Clear,VIP,Fog,11400,11,9,170,50,0
9621,2024-11-04 20:00:00,Air India,COL,OSL,JED,Good,Intact,FedEx,Saudi Pharma Ltd,Corporate,Pending,Manual Inspection Required,Clear,Normal,Fog,34126,4,1,165,97,0
9622,2024-11-04 21:00:00,Lufthansa,HUM,MXP,JED,Good,Intact,Amazon Logistics,Middle East Retail Group,Agent,Complete,Cleared,Clear,VIP,Fog,23253,13,1,175,57,0
9623,2024-11-04 22:00:00,Emirates,HUM,FRA,JED,Good,Intact,DB Schenker,Saudi Pharma Ltd,Agent,Complete,Cleared,Clear,Express,Fog,30777,0,5,62,87,0
9624,2024-11-04 23:00:00,Qatar,AVI,AMS,JED,Average,Intact,BlueDart,Jeddah Electronics,Corporate,Complete,Pending,Clear,Normal,Clear,16091,12,2,73,47,0
9625,2024-11-05 00:00:00,Air India,AVI,MXP,JED,Good,Intact,DB Schenker,Red Sea Imports,Retail,Missing,Cleared,Clear,Normal,Clear,49325,0,9,45,88,0
9626,2024-11-05 01:00:00,Qatar,PIL,OSL,JED,Average,Tampered,Amazon Logistics,Desert Logistics,Agent,Complete,Manual Inspection Required,Suspicious,Normal,Storm,8012,5,5,60,84,1
9627,2024-11-05 02:00:00,Air India,AVI,JFK,JED,Good,Tampered,Amazon Logistics,Red Sea Imports,Corporate,Complete,Pending,Clear,Normal,Rain,25276,12,5,163,91,0
9628,2024-11-05 03:00:00,Air India,DGR,HAM,JED,Good,Intact,Aramex,Saudi Pharma Ltd,Agent,Complete,Cleared,Clear,VIP,Clear,36016,0,14,77,64,0
9629,2024-11-05 04:00:00,Emirates,VAL,MXP,JED,Good,Intact,Amazon Logistics,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Normal,Clear,28902,10,10,64,100,0
9630,2024-11-05 05:00:00,Air India,PER,HAM,JED,Good,Intact,Aramex,Saudi Pharma Ltd,Corporate,Pending,Cleared,Suspicious,Express,Clear,32139,11,13,126,49,1
9631,2024-11-05 06:00:00,Qatar,AVI,PVG,JED,Good,Broken,DB Schenker,Al Jazeera Trading,Corporate,Complete,Failed,Suspicious,Normal,Rain,25935,14,12,31,100,1
9632,2024-11-05 07:00:00,Air India,VAL,PVG,JED,Good,Tampered,BlueDart,Arabian Medical Supply,Corporate,Complete,Cleared,Suspicious,Express,Clear,17006,1,11,115,89,0
9633,2024-11-05 08:00:00,Lufthansa,PIL,MXP,JED,Good,Intact,BlueDart,Jeddah Electronics,Retail,Complete,Cleared,Suspicious,VIP,Clear,23314,4,5,164,61,0
9634,2024-11-05 09:00:00,Emirates,AVI,PVG,JED,Good,Intact,DHL,Saudi Pharma Ltd,Retail,Complete,Manual Inspection Required,Clear,VIP,Storm,5504,13,14,31,90,0
9635,2024-11-05 10:00:00,Emirates,PER,AMS,JED,Average,Intact,UPS,Arabian Medical Supply,Retail,Complete,Cleared,Clear,Express,Storm,46582,8,8,57,72,0
9636,2024-11-05 11:00:00,Lufthansa,COL,HAM,JED,Good,Intact,UPS,Middle East Retail Group,Agent,Complete,Cleared,Suspicious,Express,Storm,177,2,12,72,68,0
9637,2024-11-05 12:00:00,Lufthansa,AVI,MXP,JED,Average,Intact,UPS,Red Sea Imports,Agent,Pending,Cleared,Suspicious,Normal,Clear,47609,11,3,100,65,0
9638,2024-11-05 13:00:00,Lufthansa,VAL,HAM,JED,Good,Intact,DHL,Saudi Pharma Ltd,Retail,Complete,Manual Inspection Required,Clear,Normal,Rain,47281,7,10,144,66,0
9639,2024-11-05 14:00:00,Air India,PIL,OSL,JED,Good,Intact,FedEx,Middle East Retail Group,Corporate,Complete,Cleared,Clear,VIP,Storm,21755,3,8,76,87,0
9640,2024-11-05 15:00:00,Emirates,PIL,PVG,JED,Average,Intact,Maersk,Al Jazeera Trading,Agent,Pending,Pending,Suspicious,Express,Rain,25123,7,0,14,78,0
9641,2024-11-05 16:00:00,Lufthansa,DGR,AMS,JED,Good,Broken,Aramex,Red Sea Imports,Retail,Complete,Cleared,Clear,VIP,Clear,47666,10,10,95,85,0
9642,2024-11-05 17:00:00,Air India,PIL,AMS,JED,Average,Tampered,DHL,Middle East Retail Group,Retail,Complete,Failed,Clear,VIP,Storm,807,10,7,96,80,1
9643,2024-11-05 18:00:00,Lufthansa,COL,FRA,JED,Good,Intact,BlueDart,Desert Logistics,Agent,Pending,Cleared,Clear,Normal,Clear,25379,11,4,11,91,0
9644,2024-11-05 19:00:00,Qatar,PIL,PVG,JED,Good,Intact,DB Schenker,Middle East Retail Group,Corporate,Complete,Cleared,Clear,Normal,Rain,45132,9,11,172,85,0
9645,2024-11-05 20:00:00,Qatar,PIL,OSL,JED,Average,Intact,DB Schenker,Saudi Pharma Ltd,Agent,Complete,Cleared,Clear,Normal,Rain,23889,10,3,62,90,0
9646,2024-11-05 21:00:00,Emirates,COL,MXP,JED,Good,Intact,BlueDart,Al Jazeera Trading,Agent,Pending,Cleared,Clear,VIP,Rain,38984,2,12,22,43,0
9647,2024-11-05 22:00:00,Air India,COL,FRA,JED,Average,Intact,Maersk,Red Sea Imports,Agent,Complete,Cleared,Clear,Normal,Fog,31134,11,7,130,42,0
9648,2024-11-05 23:00:00,Qatar,PER,OSL,JED,Good,Intact,Aramex,Middle East Retail Group,Retail,Pending,Cleared,Suspicious,VIP,Clear,29866,13,10,36,54,1
9649,2024-11-06 00:00:00,Qatar,VAL,DXB,JED,Good,Broken,UPS,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Express,Rain,32110,13,11,19,48,0
9650,2024-11-06 01:00:00,Air India,HUM,FRA,JED,Good,Intact,DHL,Al Jazeera Trading,Corporate,Complete,Manual Inspection Required,Clear,Express,Fog,5133,8,12,62,52,0
9651,2024-11-06 02:00:00,Lufthansa,PIL,JFK,JED,Average,Intact,UPS,Middle East Retail Group,Agent,Complete,Manual Inspection Required,Clear,Express,Fog,18831,10,2,50,62,0
9652,2024-11-06 03:00:00,Air India,HUM,MXP,JED,Average,Intact,BlueDart,Red Sea Imports,Corporate,Pending,Cleared,Clear,VIP,Storm,44396,11,10,41,86,0
9653,2024-11-06 04:00:00,Lufthansa,HUM,JFK,JED,Good,Tampered,Maersk,Al Jazeera Trading,Retail,Complete,Cleared,Clear,Normal,Clear,49845,6,11,61,61,0
9654,2024-11-06 05:00:00,Qatar,DGR,MXP,JED,Good,Broken,Amazon Logistics,Red Sea Imports,Corporate,Complete,Cleared,Suspicious,Express,Fog,45042,6,11,28,58,1
9655,2024-11-06 06:00:00,Qatar,AVI,OSL,JED,Good,Intact,UPS,Gulf Fresh Foods,Retail,Complete,Cleared,Clear,Normal,Fog,42261,3,8,29,72,0
9656,2024-11-06 07:00:00,Qatar,PIL,PVG,JED,Average,Intact,Aramex,Arabian Medical Supply,Corporate,Pending,Cleared,Clear,Express,Fog,10920,11,5,68,81,0
9657,2024-11-06 08:00:00,Emirates,AVI,DXB,JED,Average,Intact,UPS,Desert Logistics,Corporate,Complete,Pending,Manual Review Required,VIP,Clear,20115,5,8,38,51,0
9658,2024-11-06 09:00:00,Emirates,AVI,PVG,JED,Good,Intact,FedEx,Jeddah Electronics,Retail,Complete,Cleared,Clear,Express,Fog,1686,12,12,109,87,0
9659,2024-11-06 10:00:00,Emirates,DGR,FRA,JED,Good,Intact,BlueDart,Al Jazeera Trading,Corporate,Missing,Cleared,Clear,VIP,Rain,186,1,1,141,94,0
9660,2024-11-06 11:00:00,Air India,HUM,AMS,JED,Good,Intact,Aramex,Arabian Medical Supply,Agent,Complete,Cleared,Clear,VIP,Storm,45673,0,9,174,86,0
9661,2024-11-06 12:00:00,Qatar,COL,OSL,JED,Good,Intact,Maersk,Al Jazeera Trading,Agent,Complete,Pending,Clear,Normal,Storm,40646,4,1,121,44,0
9662,2024-11-06 13:00:00,Qatar,AVI,OSL,JED,Good,Intact,Aramex,Middle East Retail Group,Agent,Complete,Pending,Clear,Normal,Fog,40565,8,0,121,40,0
9663,2024-11-06 14:00:00,Air India,COL,MAA,JED,Good,Intact,Amazon Logistics,Gulf Fresh Foods,Corporate,Complete,Cleared,Manual Review Required,VIP,Fog,47161,5,5,132,84,0
9664,2024-11-06 15:00:00,Emirates,COL,MAA,JED,Good,Intact,BlueDart,Jeddah Electronics,Agent,Complete,Cleared,Clear,Normal,Rain,43747,7,10,160,90,0
9665,2024-11-06 16:00:00,Air India,DGR,HAM,JED,Good,Intact,FedEx,Jeddah Electronics,Corporate,Complete,Cleared,Suspicious,VIP,Rain,18549,7,8,71,69,0
9666,2024-11-06 17:00:00,Emirates,DGR,HAM,JED,Good,Intact,Maersk,Middle East Retail Group,Agent,Complete,Cleared,Clear,Normal,Fog,45232,11,13,57,71,0
9667,2024-11-06 18:00:00,Qatar,VAL,OSL,JED,Average,Missing,UPS,Desert Logistics,Corporate,Complete,Pending,Clear,Normal,Rain,21560,1,13,93,91,0
9668,2024-11-06 19:00:00,Lufthansa,PIL,FRA,JED,Good,Intact,FedEx,Middle East Retail Group,Agent,Complete,Cleared,Suspicious,Express,Clear,37581,9,10,149,72,0
9669,2024-11-06 20:00:00,Emirates,AVI,MXP,JED,Good,Missing,Aramex,Desert Logistics,Retail,Complete,Cleared,Clear,Normal,Clear,20077,9,7,139,58,0
9670,2024-11-06 21:00:00,Qatar,HUM,DXB,JED,Good,Intact,DHL,Al Jazeera Trading,Corporate,Complete,Pending,Clear,VIP,Fog,23543,11,13,154,100,0
9671,2024-11-06 22:00:00,Qatar,PER,MXP,JED,Good,Intact,BlueDart,Middle East Retail Group,Agent,Missing,Cleared,Clear,VIP,Storm,33778,11,0,60,48,0
9672,2024-11-06 23:00:00,Lufthansa,DGR,PVG,JED,Good,Broken,FedEx,Arabian Medical Supply,Agent,Complete,Cleared,Clear,Normal,Fog,9244,0,4,94,81,0
9673,2024-11-07 00:00:00,Qatar,COL,JFK,JED,Average,Tampered,DB Schenker,Saudi Pharma Ltd,Corporate,Complete,Cleared,Clear,Normal,Fog,32021,13,0,96,99,0
